,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
302,10,là lácì ʊ̀mɔ́ ùnɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,231.0291290283203,51.6917724609375,ʷʷʷʷʷʷ<blk>ʷʷʷʷʷʷǂʷʷɪɪ<blk>ʷʷ<blk><blk>ǂɪʷʷʷɹǂ<blk><blk>ʷʷ<blk><blk>fʷɪ<blk><blk>ɹʷɪ<blk>ɪzʷʷʷ<blk><blk>ʷ<blk>ʷʷ<blk><blk>ʷʷʷɪʷʷʷʷʷʷʷʷʷʷʷʷʷʷɪf<blk>ɪ<blk><blk><blk><blk>
313,6,lɛ́ŋgáj kɔ̀là,close_negative,lɛ́ŋgɛ́n,271.16314697265625,51.69831848144531,ǂɪʷʷʷʷǂʷʷʷʷʷǂʷɪʷ<blk>ʷ<blk>ʎ<blk>ʷǂʷʷʷʷʷʷʷʷʷǂʜʷǂʷ<blk>ʷǂǂʷ<blk>ʟǂɪǂ<blk>ɪɪɪɹɪ<blk><blk><blk>ɪ<blk>tɪɪ<blk><blk><blk>ʷʷʷʷʷʷʷʷǂʷʷʷʷʷʷʷʟʷʷʷʷʷz<blk><blk><blk><blk>ɹ<blk><blk>ɹ
330,10,ɟíðɛ́cí dìjɔ́ dún,negative,lɛ́ŋgɛ́n,359.5787658691406,51.72725296020508,bʷbbbb<blk>ʎɒbbbbbbbʷʷɒɒɒɒɒɒɒʷɒʷɒɒɒʷɒbʷʷbɒʷɒbɒɒʷɒɒʷɒʷɒɒbʎʷʎɒɒbʷɒɒɒʷɒɒɒʷɒʷɒɒʎɒǂʎɒɒʷɒɒɒɒɒbɒɒʎʎʷɒbʷʷbɒʷb<blk><blk><blk>b<blk><blk><blk>bb
273,6,lá kɛ́ɾà nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,191.69332885742188,51.76823425292969,bbbbb<blk><blk>bʷʷbʷʷɑbbʷʷ<blk>ɒbbʷʟɒʷʷʷʷɒbʎbbɒɒɒbbɒbɒbɒʷ<blk>bɒʷʷbbbb<blk>b<blk><blk>ɦ<blk><blk>
308,1,və́lɛ́cí kúkùŋú,negative,lɛ́ŋgɛ́n,286.8442687988281,51.76940155029297,bbʎ<blk>bbbbɒʷbɒʷbʷʷɒɒʎbbbbbʷɒɑbbʷbɒbb<blk>bɒbbbɒbbbbbʷʟb<blk>ɹbb<blk>bbbbbbbbbb<blk>ʎbʎɒbʷbb<blk><blk>bʎbb<blk>bɒɒɒʎbʎɹɒɒʎbbbb
242,2,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,lɛ́ŋgɛ́n,452.0065307617188,51.77266693115234,bbbbbbb<blk>ɒɒbɒɒʎʷɒɒbʷbɒ<blk>bʎʷʎʷɒɒɒɒɒɑɒɒɒɒɒɒɒɒɒɒɒɒbɒʷɹbʎbb<blk>ɹbbb<blk>bbbb<blk>bɒɒ<blk>ɒ<blk>ɒbɒɒɑʷbbbʷɒbɒɒɒʷbb<blk>bbbbɒ<blk>bbɒǂbɒbɒb<blk>bb<blk>b<blk>bbbbbbbbbbʷɒɒɒʷzbbbbbbbbbb<blk>bbb<blk>b<blk><blk>b<blk><blk><blk>b
251,2,àn íjɔ́ jɛ̂,negative,lɛ́ŋgɛ́n,202.58999633789065,51.79505920410156,<blk>ɹ<blk>ɪɪɨɨɪ<blk>ɯʷʷʷʷʷǂf<blk><blk><blk><blk><blk><blk><blk>ɪ<blk>ɪ<blk>ɪɪɪɪʷʷɹ<blk>ǂ<blk>tǂ<blk>ʷʷʷtʷɪʷ<blk>ɪɪɪ<blk><blk>ǂfʷtitɹttɪ<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>
345,2,kúkù kà ðát̪ɛ̀ ɛ̀ðɛ̀ ánó dún,negative,lɛ́ŋgɛ́n,274.5830993652344,51.8471794128418,ɪ<blk>ɹ<blk>ɹb<blk>ɪɪɪɹ<blk><blk><blk><blk>ɪ<blk><blk>ɪ<blk><blk><blk>ɹ<blk><blk><blk>ɪ<blk>ɪɹ<blk><blk>b<blk><blk><blk><blk>ɪɹ<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>ʷ<blk><blk><blk><blk><blk>ɪʷʟb<blk>ɨʷ<blk><blk>ɪ<blk><blk>ɪ<blk><blk>ɨ<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>ɪ<blk>ɹt<blk>b<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>ɪɹ<blk><blk><blk>ɪ<blk><blk><blk>t<blk><blk><blk><blk><blk><blk><blk><blk><blk>
335,3,àn ɔ́ndì kíjɔ́ŋ ùnɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,366.508544921875,51.86402893066406,bbbbbǂbbɒʎbbbbʷʷɒɒʎʎbbɒɒbʷɒbɹb<blk><blk>bbbɒʷɒɒbɒʷɑɒɒʷʷɒʷɒbɒɒɒʷɒʷbɒʎbbbbbbb<blk>bb<blk>bbbbb<blk>b<blk>bbbʎbbʷʷbʷbʷbɒɒɒʷʜʷbɒbɒɒbbbʷʷb<blk>bbðf
305,13,ŋídí ŋúɽcà ŋâj ŋə̀ɽà,negative,lɛ́ŋgɛ́n,226.41293334960935,51.951786041259766,ʷ<blk>ɪɪɨʷʷ<blk>ʷʷʷʷʷʷ<blk>ʷʷʷʷʷʷʟʷʷfʷ<blk>ǂʷǂʷʷʟ<blk>ʷ<blk><blk>ɨʷʷ<blk>ɪʷʷʷtʷʷ<blk>ɪɪʷʷ<blk>ʷ<blk>ɪʷ<blk>ʷɨ<blk>ʷɨɨɪʷɪtʷʷʷɪ<blk>ɹ<blk><blk>ɹ<blk>ɹ<blk><blk><blk><blk>
319,12,lə́lə̀ŋáɲà lìcə̀lò,negative,lɛ́ŋgɛ́n,245.53460693359372,51.97316360473633,<blk>bɹ<blk><blk><blk><blk><blk>ɪʷʷʷʷ<blk>ɪ<blk>ʷʷʷɨʷʷʷɪʷʷʷʷʷʷʷʷǂʷǂʷʷʷʷʷʎʷʷʷ<blk>ɪɪɪʷʷǂʟ<blk><blk>ʷʷf<blk>ʷɨʷǂɪʷʷʷɪ<blk><blk>ʷʷʷɨ<blk><blk><blk><blk><blk><blk>ɪ<blk><blk>ɹʟ<blk>ɪɹ<blk><blk>ɹ<blk><blk><blk><blk><blk>
244,4,jɛ́ɾɔ̀ðìt̪ɔ́ lɛ́ŋgáj ŋúcɔ́,close_negative,lɛ́ŋgɛ́n,493.361572265625,52.0981674194336,bbɹbb<blk>bbbbbbbb<blk>bɒbɒɒɒɒɒʷǂɑʷɒʷǂɒɒʷɒǂǂɒɒɒʷbʎbbbbbbɒǂʷɒɒɒɒɒʷɒɒʷɒɒʷɒbɒbbʷɒbbʎbbbbɑʎbɒɒɒɒʷʎʷʷɒɒbɒɒʷʷɒɒɒɒɒɒʎʷɒbbbʎɹbbbʎbɒbɒʷɒbʷʷbɒbbbbb<blk><blk>bʕbbbʎbbb<blk><blk>bb<blk><blk><blk><blk><blk>
352,9,là kíðɛ̀ ŋɔ̀ɲà ùnɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,315.4438781738281,52.14143371582031,<blk><blk>ʷɪʷ<blk>ɪ<blk>ɪ<blk><blk>ɪ<blk>ɪɪ<blk>ɪʷɪʷ<blk>ɪɨʷ<blk><blk>ɪ<blk><blk><blk><blk>t<blk>ǂʷʷ<blk>ʷ<blk>ǂǂʷʷ<blk>ʷǂʷʷʎʷ<blk>ʷʷʷʷʷʷʷʟ<blk><blk>ʷʷ<blk>t<blk>ʷʷ<blk><blk>ɨ<blk><blk>ʷɪ<blk>ʷʷfʷ<blk>ʷʷʷʷ<blk>ɪɨ<blk><blk>ʷɪʷ<blk>ʷ<blk>ʷʷ<blk><blk>ʷʷʷʷ<blk>ʷ<blk><blk><blk>ʷɪ<blk>tɹ<blk><blk><blk><blk>ɹ<blk>ɹ<blk>ɹ
336,4,jáŋú lɛ́ŋgɛ́n,positive,lɛ́ŋgɛ́n,366.9083862304688,52.20416259765625,bbbbbbb<blk>ɒɒʷɒɒbɒɒɒɒɒɒʎɒɒɒʷɒʷʷʷʷʎʷbʷʎbbʎɒbbʷbʷbbbʎbbbbbbɹbbbbbbɒɑʷɒbɒʷbɒʷɒbbɒbbbb<blk>ʷʷʷʷbɒɒʷbbʷʷʎbʷʷbʎbɹbbbʎbbb<blk>bbbbɹɹ
261,12,ŋìðɛ̀ní ŋə̀ɽà ká t̪ólé,negative,lɛ́ŋgɛ́n,212.29144287109372,52.231353759765625,<blk><blk>bbbbbbbbbbbbbbbbʎʎbʎbʎʎʎʎɒɒbɒbɒʎɒʎbbb<blk>ʎbbbb<blk>bbbbbbbʎʎʎbɒbbbbbbbbbb<blk>b<blk><blk><blk><blk>
307,0,ŋgá ɔ̀ɽɟɛ̀cá ánó nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,322.7024230957031,52.253379821777344,bbbb<blk>b<blk>bbbbbɒbɒɒɒbɒɒbɒʷʟɒzɒɒbʎbɒʎɒʎʷbbbbbbɒʎ<blk>bbbbʷɒʷɒʷɒʷɒɒɒʎɒɒʎɒbbʎ<blk>ɒbɒb<blk>bɒɒɒɒɒɒbbɒɒɹbbb<blk>ʷbɹb<blk>b
338,6,lɔ́ɾɔ́ lìcò,negative,lɛ́ŋgɛ́n,361.0970153808594,52.26119995117188,bbbbbb<blk>ɹbb<blk>bbbɒbɒɒɒʷɒʷɒɒɒbɒɒʷɒʷʷɒbɒbɒʷbɒbb<blk><blk>bɒɒbbbbbbbbbɒɒɒɒʎʷɒbbbbbʷbbʎʷbɒɒbɒbɒɒɒɒɒbʷbɒɒɒɒɒɒʷʷbb<blk>bɒbbʎb<blk>bbɹɹɹʎ<blk><blk><blk>
331,11,ðáɽíðá ásá ðɔ́dà àdám ðìcə̀lò,negative,lɛ́ŋgɛ́n,301.273681640625,52.30295181274414,ʷ<blk>ʷʷʷʷʷʟʷʷʷʷʷʷfʷʷʷʷǂʟʷʷʷʷʷʷʷ<blk>ʷʜʷʷʷʷʷiʷʷǂʷfɹʷʷɪʷʷʷʷʷʷɪʷʷ<blk>ɹʷʷtʷ<blk>ʷʷʷʷʷɨʷʷʷ<blk><blk>ʷ<blk>ʷʷʷ<blk><blk>ʷ<blk>ǂɨɨ<blk><blk>ʷɪɹʷɪ<blk>ɪo<blk><blk>ɹɹɹ<blk><blk><blk><blk><blk>ɹ
321,1,kə̀ŋàcáŋá,negative,lɛ́ŋgɛ́n,331.92010498046875,52.33314514160156,bbb<blk>b<blk>bbʷbʷbbbbbbɒbbbb<blk>bbʟʎbbbɒɒɒɒʷɒɒɒʷʎʷbɒɒʎʎʟʎʎɑɑʎʎɒwʎʎʎʎbbbʎbbbbbb<blk>bbbʎbbb<blk>bbbb<blk>b<blk>ʎbbʎʎb<blk>ʎbʷbʎɒbbʎ<blk><blk>bʎb
332,0,lá kɔ́t̪ìt̪ìðɔ̀ lɛ̀ŋgɛ́n ìbɔ́,positive,lɛ́ŋgɛ́n,394.2416076660156,52.42501449584961,bbbbʎbʎbɒɒɒʎɒɒbbʷʷbbɒɒɒɒbbbbbbbbbfɒɒbʎbbbbbǂɒɒɒbʷʷbɒɒbbɒɒʷɹʎʎɒɒbɒɒʷɒʷɒbɒbʎbʎbʎɒbbʎɒɒbʷɒbbbbbbbbɒʷɒʷɒʎbɒb<blk>bʷ<blk><blk>bbbbb
340,8,ŋùbút̪ú ŋìcə̀lò,negative,lɛ́ŋgɛ́n,373.4307556152344,52.43312072753906,bʟbbbʎbbbbʎbbɒǂbʷbbʎbʎbɒbbʎbɒɒʷɒʷɒbɒʷbbɒɒɒɒɒɒʎɒɒɒɒɒɒɒbɒɒbb<blk>bbbbʷɒɒʷɒɒɒʷɒɒɒɒbɒɒɒʎbɒɒɒʷbʎɒɒʷbʷʎʷɒʷbʷbbɒʷʷɒbbbʎɹħ<blk><blk><blk>b
262,13,àɾl̀á r̀ŋɔ̀,negative,lɛ́ŋgɛ́n,215.2094573974609,52.43846893310547,<blk>bbbbʷbbʟb<blk>bɒbbbʷbbbɒɒbɒʷʷɒbɒɒbɒɒʷbɒbɒbbʟʷbbɒbbɒ<blk>ɒʎbbbʎbbʟɹbbbɹbbɹɹ<blk><blk><blk><blk>bb<blk>
309,2,ɛ́là ðáɽà lə̀bú nàré nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,310.888671875,52.5159912109375,bbbbbɒɒɒɒᶑɒʷʷɒʷɒɒɒʷ<blk>ɒbʷbɒɒɒɒʷʷɒɒɒʎʎɒɒʎʷʎb<blk>zbʎbbbbʛʎbʷbbbbɒɒʎʷɒɒʎbb<blk>bbbbbʎʛʎb<blk>ʎb<blk>bbbbbbɹʎ<blk>bbb<blk>b<blk>
271,4,ðɛ́ŋɛ́n ðìcə̀lò,close_negative,lɛ́ŋgɛ́n,148.13558959960938,52.52178192138672,<blk><blk><blk><blk><blk><blk>b<blk><blk>ɹ<blk>bbbʷbʷ<blk>b<blk><blk><blk><blk>ʷ<blk><blk><blk><blk><blk><blk>ɪ<blk>b<blk><blk><blk><blk><blk>ɪ<blk>ʷ<blk>ɨɹ<blk><blk><blk>ɪ<blk><blk><blk><blk>ɨ<blk>ɨɨ<blk><blk>ɪ<blk>ɹ
347,4,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,332.369873046875,52.53659057617188,<blk>bbb<blk>bb<blk>bɒ<blk>bɹb<blk>bbbb<blk>bbʎbbbbbʎbʎbʎbbbbbbbbbbʷbbʎbɒʷbɒʷʎʷʛɒɒbʎɒⱱbɒbbbbbbb<blk>bb<blk>ʎʎb<blk>bbbbbʎbbbbʎʎʎzbʎ<blk>b<blk>bb<blk>bbbʎʷbbbʎbbbbbb<blk>bb<blk><blk><blk><blk>
327,7,t̪ɔ́ɾt̪ɔ́l lɛ̀rdì t̪ɔ́wɜ̀nì,negative,lɛ́ŋgɛ́n,361.9227600097656,52.53743362426758,bbb<blk>ʎbbbɒʷɒɒɒʷɒɒʷʷbbbbʟbɒʷʷɒɒɒʷɒʎɒʎɒbʷʷɒʷʷʎɒʎɒɒbʎbʎⱱbbbbbbɒɒ<blk>ɒʟ<blk>ɒɒɒɒbʷɒɒbbɒɒɒɒɒɒɒɒʷɒɒbʷɒɒbbɒbʷɒbbbb<blk><blk>bbbb<blk>
296,4,ɲàĺl ðə́t̪ə́vá ðár,negative,lɛ́ŋgɛ́n,253.1063995361328,52.55874633789063,<blk><blk>ɪɪ<blk>ɪ<blk><blk><blk><blk>ʷɹ<blk>ʷʷɪʷɪǂʷfʷʷʷʜǂʷʷʷ<blk>ʷʷʷʷʷʷʷʷʷʷɪɪ<blk>ɪɪɪ<blk>ɪʷtɹ<blk>ʷʷ<blk>ʷɥʷʷʷʷʷʷʷʷʷʷɥɪʷ̩ǂʷʷʷɪʷɪʷʷɨ<blk><blk><blk>
300,8,lɛ́ŋgɛ́n kɔ̀là,positive,lɛ́ŋgɛ́n,261.1788330078125,52.62964630126953,bb<blk>bbbb<blk>bɒbbbbʎbʎɒbʷbʎɒɒɒʷɒʷʷʷʷʷʷʷʷʷʷɑʷʎbʎʎbbbbʎ<blk>bbbbbbb<blk>bbʷbɒɒɒɒʷɑɒbɒɒɒɒʷʎɒɒbbɒɹɹɹ<blk>
339,7,lə̀ǹɔ́ nɔ́ŋnɔ̀ ùnɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,364.4417419433594,52.63352966308594,<blk>bbbbbbbbbʷɒɒbɒɒ<blk>bʎbɒɒbbɒɒʎʷʷɒʷʷɒʷɒʎbɒɒɒʷɒʷɒɒbʎɒʷʎʎbbbʷbʎbbɒbɒɒʷɒbɒ<blk>bbbbbbbʎbbbbʷʷɒɒʷʟʷɒbbbɒbʟɒʷbb<blk>bbbbbbb<blk>bb<blk><blk>ʟ<blk>b
268,1,ðìjɔ̀ ðìcə̀lò,negative,lɛ́ŋgɛ́n,200.7003173828125,52.71977996826172,<blk>bbbbb<blk>bɒbʷʷbbɒʷʷɒbʷʎʷɒɒɒɒɒʷɒʷʷɒbbbbbbbɑʷɒɒɒɒbɒɒbbbbʷʎbbbbbb<blk>
275,8,lá bùlìjí,negative,lɛ́ŋgɛ́n,183.1297607421875,52.72353363037109,bbʎʎbbɒbɒɒᶑɒʷʷɒɒɒɒɒʷʷɒbbɒbɒʷbbbbbʷʷɒbɒbɒɒbɒbbʷbbbbbbbbbb<blk><blk>ɹ<blk><blk>
323,3,kúkù kə̀ŋàcà ŕŋɔ̀,negative,lɛ́ŋgɛ́n,325.1593933105469,52.72786712646485,bb<blk>bbbb<blk>b<blk>ɒʷ<blk>b<blk>ɹbbbɒbbʎbbɒb<blk>ʎ<blk>bbʷbʎbbɒbʷɒbʷɒɒɒɒbbbbɒbbbbɒʷʷǂɒɒʎɒʷʷɒʷʷʷɒʷʷbɒɒbɒbʎbbbbbʎʎbʷbɒʷbʎʎʎbbb<blk><blk>bbbðð
311,4,lá ɾɔ́ðà nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,317.4628601074219,52.73690032958984,bbb<blk>bbbbɒʷbʎɒʎɒɒʷʷɒɒɒɒbʎʎɒbbbbɹbbbɒbbb<blk>bɒʷɒɒɒbɑʎʟʷɒɒɒʎoɒbɒɒɒʷʎɒɒbbɒʎɒɒɒɒɒbʎʷʎʷɒɒʎbbʷbwʟbʟb<blk>bɹðɹ
349,6,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,lɛ́ŋgɛ́n,436.9558715820313,52.76451873779297,bbbʎʎʷbʟɒɒɒʷɒɒɒǂɒɒɒɒɒᶑʜɒʜɒʷɒʷɒɒɒɒᶑɒʷɒʷʷɒʷʷɒɒɒʎɒɒbbbʎb<blk>ɒbbʷbbbɒɒbɒɒɒɒʷʷɒʷɒbɒbɒɒɒɒɒʷʷɒɒɒbɒɒɒɒʷɒɒɒɒɒɒᶑɒɒɒɒɒbʎbʎbbbbb<blk>bbbb<blk>b<blk><blk><blk>
341,9,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,354.2426147460937,52.77445983886719,<blk>bbbbbbɹ<blk><blk>bbbbbbbbb<blk>bʎbbbʷbbʷb<blk>ɒʎʷʷbʷʷʷɒʷɒɒʷʷʷʎʷɒɒʷɒɒʎɒbɒbʷbbbbʷɒʷʎɒɒʷɒbʷbbʎbʎʷʎɒʷʎɒbɒɑɒbʷɒʷʷɒɒʷʷɒɒʷbbʷbʎbbb<blk>ɹ<blk><blk><blk>b
292,0,nàŋnò nìcə̀lò,negative,lɛ́ŋgɛ́n,311.3988037109375,52.81188201904297,bbbbb<blk>bʎɒɒɒɒɒiɒɒɒɒɒɒɒɒɒɒɒɒɒʷɒɒɒʷɒʷɒɒɒʷɒbb<blk>bʷbbbbbbbb<blk>bɒɒbbɒʷɒɒbbǂɒɒɒɒʷʷɒɒɒʷɒʷɒɒɒɒʎɒʎ
315,8,ŋìðɛ̀ní ŋàcìjí t̪ɔ́wɜ̀nì,negative,lɛ́ŋgɛ́n,306.8480529785156,52.827598571777344,ʷʷɑʟʷɒʎɒɒɒɒbɒbɒɒɒɒʷʷʷɒɒɒʷɒʷʷʷʷɒɒbbbbɒbbɒɒʷbʎɒɒʎʷbɸbbbʷɒɒɒʎɒɒʷɒʷbbbʷbɒɒɒɒɒb<blk>ɹʷbʎb<blk>bʎbb<blk><blk>bb<blk><blk>ɹb<blk><blk>
325,5,lá lə̀vcí ðámlá nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,354.5477294921875,52.86048889160156,<blk>bbb<blk>b<blk>bɒbɒbbɒbɒʷʷbɒᶑbʷɒɒbbbɒɒɹbʷʷbbʷʷʷ<blk>ɒʷɒiʎɒɒɒɒbbɒbbʷbʎʷʷʷɒbbɒbʷʎɒbɒbɒʷɒʷʷbbbɒbɒɒʎbɒɒɒ<blk>bbɒbʷʟʟbʎɒʎbʎbbɹ<blk>
274,7,ját̪ɔ́ ŋɔ̀mɔ̀,negative,lɛ́ŋgɛ́n,195.56918334960935,52.88555145263672,ɒɒɒɒɒɒɒɒbʷɒbbʷɒɒʷʷbɒɒʷɒbɒɒʎɒbbɒɒbɒɒʎɹɒɒɒʷʎɒʎ<blk>ʎʎbbɹbbbbbb<blk>ɹ<blk><blk><blk>
293,1,lápìnɔ́ kúrì nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,280.37847900390625,52.899688720703125,bʎ<blk>bbbbbɒɒɒɒbʷɒɒʷʟʎbbʟbʎbɒbbbbʷɒbbbbbbʷʷbɒɒɒɒɒɒbbbʷɒbbbbb<blk>bɒbɒʎbɒɒʷbbbbbbbʎbʎbɒʷbɹ<blk>b
249,0,ðə́ðá ɛ́ðɛ̀ ánó ðìcə̀lò,negative,lɛ́ŋgɛ́n,230.6291046142578,52.909210205078125,ɹɨɪ<blk>ʷʷɪʷʷʷʷʷʷʷʷʷʷ<blk>ʷʷʷʷtʷʷʷǂɪʷʷǂʷʷʷʷʷʷʷ<blk>ʷʷʷʷʷʷʷʷʷ<blk>ǂ<blk><blk>ɪ<blk>ǂfʷǂʷf<blk><blk>ʷǂ<blk><blk><blk>ʷ<blk>ʷʷʷʷǂ
306,0,jít̪ɔ́ ílí lɔ́ɽá ŋìðìjí kə̀r̀nà kàɾó ŋgá ŋgá jájàt̪à ɛ̀ðɛ̀,negative,lɛ́ŋgɛ́n,1120.20947265625,52.94246673583984,ɒɒɒɒʎɒɒʷɒɒʎɒɒʷʷɒʷǂɒɒɒɒɒɒǂɒʎɒɒɒɒɒɒɒɒǂɒɒɒɒb̩ʜbɒɒɒ̩ɒⱱǂɒǂ̩ɒʷɒɒɒɒɒɒɒɒɒʎɒɒbɒbʷbɒsbǂǂɒɒɒʎʷʟbʷɒbʷbʷbɒbʷɒɒɒʷᶑɒɒɒǂɒɒʷɒʷbɒɒɒǂǂɒɒɒbɒʷɒɒɒɒɒɒɒǂɒɒɒɒɒʷɒɒɒɒɒbɒɒɒǂɒɒb<blk>ǂbɒʷǂɒɒɒbɒʎɒɒbɒɒⱱɒɒɒɒɒɑ̩ǂɒɒɒɒɒɒɒʷɒɒɒǂɑɒǂǂǂʷɒɒɒᶑɒɒɒɒɒbɒʷʎɒɒɒbɒɒɒɒǂʷɒɒɒɒɒɒʷǂɒɒɒǂɒɒʟɒǂɒɒɒɒʷɒbbʷbɒɒɒɒɒᶑʷɒɒʷɒɒɒɒɒɒʷǂɒɒɒɒɒɒǂɒɒɒɒɒɒʷʟ
301,9,íŋgá t̪ə̀vɔ́ ðár,negative,lɛ́ŋgɛ́n,232.2110290527344,52.95658493041992,<blk><blk>ʷ<blk>ʷ<blk>ʷʷʷʷʷʷʷʷʷʷʷʷǂʷʷʷ̪ʷʷǂʷʷʷʷʷʷʷʷʷʷʷʷɪʷɪʷ<blk>ɪɪɪ<blk><blk><blk><blk><blk><blk>ɪɪɪ<blk>ʷʷʷʷʷʷʷʷʷʷʷʷʷʷɹʷ<blk><blk>ɪ<blk><blk>ɪɪ<blk><blk><blk>ɹ<blk>
267,0,àŋá óló,negative,lɛ́ŋgɛ́n,197.12240600585935,53.00924682617188,bbbbbʷʷɒ<blk><blk>ʷbbbbbʷɒɸɒɑɑɑɒʷbɑɑbɑ<blk>bɑwʷɸʷʷʷbbbɒbbwʎʎbbb<blk>bb<blk>b<blk>bbbb
243,3,ɛ̀làɽà kə́ðìɲɔ̀ mùðù nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,552.3701171875,53.10481262207031,ʷɒbɒɒɒɒɒɒǂɒɒɒǂǂɒɒɒɒɒʷxɒǂǂbʎbbbɒɒɒɒǂɒɒɒǂʷʷʷʷʷɒɒɒbʷʷɒɒɒǂʷɒǂɒɒɒɒʷʷɒbbbbbbbbbbʟbbbbʎb<blk>bbbʷbbʎbbbbbbbɒɒʷɒɒbbʎɒɒɒɒɒʷɒʷɒɒʷɒɒɒʷɒɒɒʜǂʷɒɒaʷʷɒǂʷɒɒɒʎɒbʎbbʷɑ<blk><blk><blk>ɹ<blk>
324,4,ɛ́là ðə́t̪ɔ̀ ŋávɛ́ nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,300.3260498046875,53.153099060058594,ɪ<blk>ɪ<blk><blk><blk><blk><blk>ǂʷʷǂʷǂǂʷʷʷ<blk><blk>ʟʷʷʷʷʷʷʟǂʷʷʷʷʷʷ<blk>ʷʷʷʷ<blk>ʷʷ<blk>ʷɪɪʷʷʷʷʷʷ<blk>ʷʷʷʷʷʷʷʷʷʷʷʷʷʷʷ<blk>ʷʷʷ<blk><blk>ʷʷʷʷ<blk>ʷʷʷʷ<blk><blk>ʷʷʷʷʷʷɯʷ<blk>ʷb<blk><blk><blk><blk><blk><blk><blk>t̴
250,1,láɾà t̪òlèɲá nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,277.2436828613281,53.185577392578125,bbbɒbbbɒɒɒʷɒɒɒɒɒɒʷɒɒʷɒɒɑʷbbʷʷbbbʷɒɒbɒʟbɒbbɒʷʎbɒbʎʎɒɒbbʎ<blk>ʎʷɒɒbɒɒʷʎɒbʷʎbbʎɒʎ
342,10,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɾà àbr̀ó únɛ́ɾɛ́,negative,lɛ́ŋgɛ́n,385.1480407714844,53.23005294799805,bbb<blk>bbbbbʎɒʷʷɒɒɒɒʷʷʷɒɒʎbɒobbʎbɒʷbɒɒʷɒʎɒɒbʎbʎɒɒɒʷɒɒɒɒɒɒɒɒʷɒɒɒʷɒɒɒʷʎfɒbɒɒɒʎɒʎɒbbɒʷbbɒʷʷʷʷɒbɒɒɹɒɒʷɒbbbbbbʎbɹb<blk><blk>b<blk><blk><blk>bb
316,9,àt̪ùɟâj jìcə̀lò,negative,lɛ́ŋgɛ́n,328.9309387207031,53.272216796875,ʷʷɒɒɒǂǂɒɒǂʷɒʷɒbbʎɒɒɒɒʷɒɒɒɒɒɒɒɒʷibɒʷɒbbɒbbbbʷʷbɒɒbɒbɒʷɒʷɒɒɒɒɒɒɒɒɒɒbɒɒbɒʷɒbbɒbbbʷbʎbʟbbbʎʕɹ<blk>bb<blk>b<blk>
270,3,át̪ú áŋàŋìnɔ́ dɛ̀,negative,lɛ́ŋgɛ́n,204.65744018554688,53.29109954833984,bbbbbbɹbbʷɒɒɒɒɒʷʷʷɒʷʎbʎʎ<blk>bɒbʷɒɒɒʷɒʷbɒʷʷɒʷʷɒbʷbʷbbbbʷbbbbbb<blk><blk><blk>
317,10,lɔ́dà ə̀ŋná nd̪ɔ̀bà,negative,lɛ́ŋgɛ́n,320.6551818847656,53.30111312866211,ɒbbbbbʎbʎɒɒɒɒbɒɒɒɒbɒʎʟʎʎɒɒɒɒʷɒɒɒbʷɒʷʷʷʷɒʟɒbɒbʎɒʷɒɒɒɒbʷʷɒbbɒbʷɒɒɒɒɒɒʷɒʷʷɒɒʷɒɒʷbʎɒbbbbɒʟbb<blk><blk><blk><blk><blk><blk><blk>
