,Unnamed: 0,sentence,record_type,keyword,loss,wctc_loss,pred_strings
918,11,ɛ́là ðə́ɽìɲà íjɔ́ nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,293.9108581542969,71.82332611083984,<blk>bb<blk>bbbbʷbɒɒɒʷbɒɒʷɒɒʷɒɒɒɒʷɒɒbɒɒɒɒɒʷʷʟɒɒɒɒʷɒʷɒɒʷbɒɒɒɒɒbbɒɒʷʷʎɒʎɒbbɒʎɒɒɒʎɒbʷʎbbʷʷʟʎbbbbbʎb<blk>bɹ<blk><blk><blk><blk>ɹ
916,9,lá ɾɔ́ðà nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,308.38232421875,71.86036682128906,bbɛbbbbbʷbɒʎɒɒɒʟʎbʷʷʎbɒɒʎʷɹʷbbɹɹ<blk>bbbbbbbbɒbʷb<blk>ɒʷʷʷbɒɒɒʷʎbbbʎɒʎʎʎbʎbbʷʎɒɒʎʟbbʷɒʎɒbbwb<blk>bʟb<blk><blk><blk><blk><blk><blk>ɹ<blk>
921,1,kə̀ŋàcáŋá,negative,kə̀və̀lɛ̀ðɔ́,340.9771728515625,71.89491271972656,bbbb<blk>bbbbbbbɒɒbbbʟb<blk>bbbbbʷbɒʟʷɒɒɒɒɒǂɒɒʷʷʎɑʷɒɒɑɒɒʷʎɒʎʎʎɒɒbʷbbbʎʎbbbbbbbbb<blk>bbbb<blk>bbbbbbbʎʎbbb<blk>ʎbʎbʎʎʎbʎbbbbb
922,2,lá ŋácà lúbútɛ́ ŋɔ́mɔ̀ nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,327.3680725097656,71.90229797363281,b<blk>bb<blk>b<blk>bbʷbʷbʷbbbʷbɒɒɒbbbbbbʷbʷɒɒbɒʷbɒbɒbbbbʟbbbbbb<blk>bbbʷɒ<blk>ʷɒbʷɒbbbɒɒɒbbɒʎʷʎbɒbʎɒɒɒbbʎbʎbbbɒbbɒbʎbbb<blk>bbb<blk><blk>
875,9,ŋgɛ́l ŋə̀t̪ə̀vɛ̀ ðár,negative,kə̀və̀lɛ̀ðɔ́,203.95616149902344,71.9115982055664,bb<blk>bbbbbǂʎʎǂǂǂʜiiʎǂǂǂʷʜɒʜ<blk>ǂɹʷǂʎʎʎǂǂʷǂɒʷʜʷʎʷʷiʎǂʎʎɸǂɹʜʎ̪ʎʕɦ<blk><blk><blk>ʕ
846,6,àn ɔ́ɟɔ́ kə́və̀lɛ̀ðɔ́l,close_negative,kə̀və̀lɛ̀ðɔ́,538.0223999023438,71.91260528564453,bɒᶑʷɒɒǂǂǂɒǂǂɒǂɒɒǂɒǂʎɒǂʷɒɒɒɒɒʷɒɒɑʷǂǂǂɒb̩ɒǂɒɒɒbɸǂʷ<blk>ǂɒǂɒʕbǂiɒɒɒɒɒɒɒɒʎǂɒʷǂǂʷɒʷǂʎǂʎǂǂǂǂǂʷbǂɑɒɒǂɒʷǂiɑɒɒɒɒɒǂɒɒɒⱱǂɒǂʷaɒǂǂɒɒᶑɒɒɒɒɒɒᶑɒɒbɒɒɒɒǂʷfɑɹɹ<blk><blk><blk>bb<blk>b<blk><blk><blk><blk>b<blk>
926,6,lɔ̀mɔ̀ lúɔ́ kɔ́ɽɜ́l káɾɛ̀,negative,kə̀və̀lɛ̀ðɔ́,367.8651428222656,71.927001953125,ǂǂbbǂbbbʎǂǂiǂǂɒǂʎbǂʎʎǂǂʎǂʎʎ<blk>ǂʎǂbɒǂǂǂʷʜǂǂʎʎbʙɹɹb<blk><blk>bɹɹʟbbɹɒbbʜʎʎǂʎǂǂǂǂǂʎǂǂʎʜbǂǂǂǂǂǂǂ̩̩̩ʎǂʷǂɸǂǂǂǂǂǂbbbʎʜʎɸʎɹ
948,5,àn ɔ́ɟɔ́ kə́ðìɲɔ́ múðù,negative,kə̀və̀lɛ̀ðɔ́,431.8063659667969,71.93287658691406,bʎʎ<blk>bbbbɒɒɒɒɒɒɒʷɒɒʷʷǂʷɒɒɒɒɒɒɒʷɒɒɒɒᶑʷɒɒʷɒbɒoɒɒʷɒɒʷʷbʷbɒʟbbbʷʎbbɒbʷʷɒbɒʷɒɒɒɒɒɒɒɒɒɒʷɒʷɒɒɒɒʛɒɒʟɒɒɒɒɒʷɒɑɒɒɒɒʷbʎbɒbbbɑbɹb<blk>bbbb<blk>b<blk><blk><blk><blk><blk>
931,11,ŋə̀və̀lɛ̀ðɔ́ ðáŋàl,close_negative,kə̀və̀lɛ̀ðɔ́,349.9188842773437,71.93437194824219,b<blk>bʎɒbʷɒʷɒʷɒʷɒɒɒbʎʎʷɒʷʷʎɒɒɒɒɒɒʷɒɒʷǂʷɒbɒʷɒɒɒʷɒɒɒɑɒɑɒɑɑʷǂʷʷɒɒɒɒɒɒɒɒɒɒɒɒǂʷɒʎɒɒʷɒɒbɒbbbbbbbbb<blk><blk>b<blk>bbb<blk><blk><blk><blk><blk>b<blk><blk>b
896,5,lápìnɔ́ kúrì nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,280.44293212890625,71.95219421386719,bbbbbʎbbʷǂʷʷɒɒɒbʎɒʎbbʷʷbbbɒʎǂɒbbbbʷbɒɒʷbʎɒɒɒɒɒbɒʎbɒɹbʎʎbɒb<blk>bbɒbɒɒb<blk>ɒbbʷɒʎbbbʎbbbʎb<blk><blk>b<blk>ɹ
932,0,át̪ú ɔ́ɽɟɛ̀cìnɔ̀ kúkùŋú ánó dɛ̀,negative,kə̀və̀lɛ̀ðɔ́,355.0294189453125,71.95671081542969,bbbbbbbbbb<blk>bbbʷ<blk>ʎɒbʷɒʎbbɒɒɒɒɹbɒ<blk>bbbbbbbbʷʷʷʷbʷɒʷɒbɒʎʷbʎbʎʎbb<blk>bbb<blk>bbʷbbbbbɒ<blk>bɒʷbʷɒɒɒɒʷɒʎɒbʎbbʷʷbbbʷbbɒɒbbbɹbɹbbbb<blk>
866,0,lá vr̀ðìnɔ́ nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,199.1244659423828,72.10845184326172,bʷbbɑɒbɒbɒbɒb<blk>ɒbbbʷʎbɒʎbbɒbbɒʎɒbbbɒbɒbɒbʷ<blk>bbɒbbbʎbʎbb<blk><blk><blk>ʷʎbbbʷ
938,6,lə̀ǹɔ́ nɔ́ŋnɔ̀ ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,364.839599609375,72.12692260742188,bbbʎbb<blk>bbbʎʎbɒbɒbbbbbbb<blk>ʷʎʎɒɒɒɒʎbɒbɒʎbbʎɒʷɒʷɒɒɒɒʎɒbʎʷɒɒbʷbɒbbʎbʎɒbbbbʎʎbʷbʷbbbɒbʟɒʎʷbɒɒʷbbbbʎbbbbbbbʎbbbb<blk>bbbɹbbb
940,8,là áɾðɛ̀ ìrɔ́ ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,351.2559509277344,72.16368103027344,<blk>bbbbbbb<blk>bbbbbbb<blk>bbb<blk>bʷbbɒʷɒʎɒɑʷbbbbʷɒɒɒʷɒbɒʎbʎɒbɒɒbɒɒɒbʷbɒʷbbɒɒbbʷbⱱbbʎbʷbɒɒbɒbbbbʷbɒʟobbbʷɒɒɒʷʷbɒbʎbbɒʎ<blk>bb<blk><blk><blk><blk>b
909,2,ŋgá ɔ̀ɽɟɛ̀cá ánó nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,312.3381042480469,72.17855834960938,bbbbb<blk>bb<blk>bbbbɒʷɒɑɒɒɒzʷbbɒɒʎɒʎʷʎ<blk>ɒbɒʷbɒʷbʷbbb<blk>bbbʟʎɒɒɒɒɒɒɒɒʎɒʎɒʷʎʎɒbbbʎʎbɒbɒʎbʷɒbbɒɒɒɒɒɒɒbbbbb<blk><blk>b
892,1,lɔ́dà ə̀ŋná nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,318.6165466308594,72.24974822998047,bʎbbbbbbʷɒʷɒʷʎɒɒʷbɒbʷʷbʷɒɒɒɒɒɒɒɒǂbbʷʎʎǂbɒbʷǂʷbb<blk>bɒʎʎʷɒʷʷʎʷbbʷbɒbbʎbɒɒɒɒʎɒʟɒɒʟʷʷɒb<blk>bʟbɒɒ
952,9,là kíðɛ̀ ŋɔ̀ɲà ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,373.549560546875,72.26018524169922,bbbbbbbbb<blk>bb<blk>bbbbʷʷb<blk>bʷbʟbbʎbʷbbbʎɒʷbɒʷɒbɒʎbbbʷʷʷbɒɒʎbbbɒɒ<blk>bɒɒbbɒɒɒbɒbbbɒbɒɒʷɒbbɒʷbbbɒ<blk>ʎʷɒbʷʷʷbbbɒʷʷʷɒɒɒbbbbʷbbʷb<blk>ɹbɹ<blk>ɹ<blk><blk>b<blk>b<blk>b<blk>
910,3,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà ùnɛ́ɾɛ́,positive,kə̀və̀lɛ̀ðɔ́,257.04248046875,72.28117370605469,bb<blk>bb<blk>b<blk>ʷbbʎbb<blk>ʎ<blk>bbbbbbʎbbɒ<blk>bbbbbʷbbɒʷbbʎbɒɒbɑʷb<blk>b<blk><blk>bbbʎ<blk>bb<blk>bbbb<blk>bbb<blk>bb<blk>bbbbbbbb<blk>bbbbbb<blk><blk><blk>b<blk>bbbb
878,12,ðɔ́ ɛ̀ðɛ̀,negative,kə̀və̀lɛ̀ðɔ́,187.9966735839844,72.32807159423828,bbb<blk>bʎɹɒbɒbɒɒɒbʷʷʷǂǂɒɒɒɒʷɒɒǂɒʷʷʷɒɒɒɒɒʷbɒʷʷʎʷʟ<blk>ɑɒ<blk><blk>b<blk>b<blk>ɹbbb<blk>bb<blk>
876,10,ðíbíl ðìcə̀lò,negative,kə̀və̀lɛ̀ðɔ́,165.43319702148438,72.33917999267578,bbb<blk>bbb<blk>bʷbbɒbbǂbɑbbbbʎbbʎbbbb<blk>ʎbʎbbbʎʷ<blk>bbbb<blk>bbb<blk><blk>ʎbbb<blk><blk><blk><blk><blk><blk><blk><blk>
865,16,ɔ̀ɽá t̪ə̀mànì,negative,kə̀və̀lɛ̀ðɔ́,214.0091094970703,72.36231994628906,bbb<blk>bbbbbʷʎʎʷbʷɒbɒbɒɒɒbbʷɒɒʎʷɒʷʷɒbbbɒ<blk>bbb<blk>bbbbbʷbbɒbʷǂbb<blk>ʷɹbbbbb<blk>b<blk><blk>b<blk>bb<blk><blk>
928,8,ɛ́là ðínd̪ɔ̀t̪ɔ̀ ɛ̀là nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,326.50250244140625,72.37347412109375,bbbbbbbbɒɒʷɒɒɒɒʷbbbɒʷbɒbbɒʷbɒʎɒʎʎʷbɒʷʟbbbɒbbbʷ<blk>bbbbɒɒbʎbʷɒɒɒbʛɒʷʎɒɒʷʷɒʷbbbʷʷ<blk>bbʷbbɒʎʷbʎʷbɦʎbb<blk>bbb<blk><blk>b<blk>ʎ<blk>b<blk>
929,9,áŋt̪ɔ́ú lə̀vɜ̀ɽì àdám,negative,kə̀və̀lɛ̀ðɔ́,320.6032409667969,72.38970947265625,bbbbʟʎɹbbʷbbbɸʎʷbbbbʷɒʷʷʷɒɒbɒʎ<blk>ɒbɒbʎɒɒbɒɒɒʎbʎɒbɒʷbʎʟbbʎ<blk>ɒʎʷbbɒɒʷɒʷʎbbbbɒbʎbʎbbbbɒʎɒbɒɒʷbbbʛʎɒbbbbb<blk><blk><blk><blk><blk><blk><blk>
854,5,àn ɔ́ɟɔ́ kə́və̀lɛ̀ðɔ́,positive,kə̀və̀lɛ̀ðɔ́,296.1440734863281,72.47112274169922,ɒɒɒɒʟɒɒɒʎǂɒɒⱱǂɑʷʷɒǂ̩ᶑɒɑiɒiɒǂǂɒɒǂǂǂɒǂ̩̩ɒbɒɒɒɒǂɒǂɒɒɒɒɒǂʷɒɒɒɒɒᶑiʷʷɒɒǂɒǂɒɒɒɒǂɑ
947,4,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɽà lə̀bú nàré únɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,330.0462951660156,72.47866821289062,bbbbbbb<blk>ʎʷbbbʎbbbbbbbbbbbbbbbbbbbʎb<blk>bbbb<blk><blk>ʷbʎʎbbbʷɒɒʷʎʎɒɒɒɒʷɒɒɒʷ<blk><blk><blk><blk>b<blk><blk>bbbbbbbbʎbbbʎbbʎʎbʎbʎʎbb<blk>bbʎʎb<blk>bbʷ<blk><blk>ʷbbʷbbb<blk>b<blk><blk>b<blk><blk>bb<blk>bb<blk>
841,1,àn ŋɛ́n ŋâj ŋáɾl̀ɛ́ŋí búlì,negative,kə̀və̀lɛ̀ðɔ́,456.9068298339844,72.50196838378906,<blk>bbbbǂʷɑɒɒʷɒʷʷɒʷbɒbbʷbbbɒbbʷʷʷɒʷɒɒɒɒɒʷɒʷɒɒɒɒɒɒɒɒbbbɹɹbbbbʎ<blk><blk>bbb<blk>bʎɒɒbɒʷʷʷʷbɒʎbɒɒʎɒɒʷʷʷbɒɭbbbbbbbɒɒɒǂbɒɒʷbb<blk>b<blk>ʎbbbb<blk>bb<blk>bbbʷbbɑɒʛɒbbbbbbbbbbb<blk><blk>bbbbb<blk><blk><blk>
935,3,àn ɔ́ndì kíjɔ́ŋ ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,364.3525085449219,72.52912902832031,bbbbbbbbbɒbbbʎbʎbɒɒɒbɒɒɒbbʷɒʎbʷbbʷbbfbʷbɒǂɒbǂɒʷʷɒɑʷʷʷʷʷɒbʷʷʷʷbbʎbbbbbbbbbbbbbbbbbʎbʎbbbbʷɒbʎɒɒɒʷbbʎǂɒɒɒbɒbbɒb<blk>bʷf
949,6,àn lə́vàvɾì lá ɛ́làɽà dɔ́ŋðɛ̀,negative,kə̀və̀lɛ̀ðɔ́,456.8815612792969,72.52935028076172,bʷbbbʟʎbʷǂɒǂɒɒɒʷɒɒbɒʎɒɒɒɒɒɒɒʷʷɒɒiǂǂɒɒǂʷɒɒɒɒʎʷɒɒɒɒɒɒɒɒɒɒɒɒʎɒɑʷɒⱱʎɒʷɒɑɒǂʟɒǂɒɒɒɒǂɒɒɒɒɒʷɒɒɒʷbiɒɒʷʷʷɒʷɒɒɒɒʷɒɒɒɒɒɒɒɒɒɒʷɹbʎ<blk><blk><blk>ɹ<blk>b<blk><blk><blk><blk><blk>
913,6,àn ɛ́làɽà ká dɔ̀ŋðɔ́ lə́vàvɾà,negative,kə̀və̀lɛ̀ðɔ́,350.8681335449219,72.54828643798828,ɒ<blk>ɒbbbʷǂʟɒʎǂɒɒɒʷʷɒɒɒʷɒᶑᶑʷɒɒɒiɒɒɒɒʷʎɒʷɒʎbɒɑǂʷɒɒbʷɒɒʷɒbʟbɒʎɒʷɒɒɒʷʎbɒɒɒɒɒɒɒʎɒɒɒbbɒɒʷɒʎbɒɒɒɒbʷʎbʎɹɹɹ
936,4,ká nɔ́nà lɛ̀ŋgàló t̪àwìðì,negative,kə̀və̀lɛ̀ðɔ́,336.06884765625,72.55694580078125,<blk>ɹbbb<blk><blk><blk>b<blk>bbbbbb<blk>bʎbb<blk>bbʎʜʎʎbǂʎʷʎ<blk>ʎʎǂǂǂɒǂbʎʜǂǂbʜʜ<blk><blk>bʎbbbʎǂǂʎʎbʎʎbbʎbɹɪ<blk>ɹbbbbb<blk>bbʎbbbbbʎbbbbǂbbʎ<blk><blk>ɹbb<blk>bbbʕ<blk>bʕbʕɹbɹ
852,3,àn íjɔ́ jɛ̂,negative,kə̀və̀lɛ̀ðɔ́,225.85459899902344,72.56065368652344,<blk>bb<blk>bbbbʷbɒɒɒɹbɒ<blk>b<blk>ʷ<blk>b<blk><blk>ɒbbbbbbbbʷbbbɒʎɒɒʷʷǂʷɑʎbbbbʎɒbɒbbbbɒbbbbbbbbb<blk>bbbb
925,5,lá lə̀vcí ðámlá nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,348.1891784667969,72.57892608642578,bbbb<blk>bbbbbɒbʷʷɒʷɒbbɒɒɒbʎbbɒɒoɒbbɒbʷbʷʷɒɒɒɒɒʷǂɒʷʷbʟɒbbbbbɒʷʎʷbʷʷbʎ<blk>bɒbɒbbʷbʎbbɹɒbbɒʎɒobbɒbbbbbbɒɒbbbbbbʟʎ<blk>
941,9,kìjɔ́ ŋɔ́mɔ̀ nɛ̀ ŋáɾà àbr̀ó únɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,380.60687255859375,72.70675659179688,ʷbbbbbbbbbɒbbɒbʷʷɒʷɒɒʎɒʎʎɒʎʷʎʷbbɒɒɒɒbʎʎɒʷɒɒʷɒɒɒʷɒʷɒɒʷɒɒɒɒɒɒɒʷɒɒɒbʎbɒbbbɒɒɒɒʎʎɒʎʎbʷbʷbɒɒʷɒɒbbʷʷɒɒɑbbbbbbbb<blk><blk>bb<blk><blk><blk><blk>
860,11,là vɾáðɛ̀ ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,242.25552368164065,72.72773742675781,<blk>bbbbbbbɒɒɒʟʎbbʷɒbɒɒbɒɒbʷbʷɹɒɒbbɒbbɒbbɒbʎɒbbbbɒbbbb<blk>bʷʷʷʷʷɒʷɒbbɒʷʎʷbb<blk>bʷ<blk><blk>
897,6,lòtùwɛ́l lìcə̀lò,negative,kə̀və̀lɛ̀ðɔ́,292.1501770019531,72.73464965820312,bʷbbb<blk>bʷbbbbʎ<blk>bʎbɒɒbʷɒɒɒ<blk>ʷɒbɒɒɒɒɒɒɒɒɒʷɒɒʷɒɒɒɒɒɒiɒʎɒɒɒɒɒbɒɒɒbǂʷɒbɹɒɒɒɒbɒɒ<blk>bʛɒbʎbbʟb<blk><blk>ɹɹð
927,7,t̪ɔ́ɾt̪ɔ́l lɛ̀rdì t̪ɔ́wɜ̀nì,negative,kə̀və̀lɛ̀ðɔ́,363.4026184082031,72.83692932128906,ɹbbbɒbbʎɒɒʷɒʷʷɒɒɹʷb<blk>bbɹbɒɒʎɒɒʷɒʷɒʎbɒʷʎɒɒʷʟɒɒʎɒʷɒbbbʎbʎʎɒbɒʟbʎʎʎʎǂbɒbbbɒbɒʎɒɒbɒbɒɒʎɒɒɒɒbbʎʷbbbɒbʎbbbbbʎʎb<blk>
868,2,ðìjɔ̀ ðìcə̀lò,negative,kə̀və̀lɛ̀ðɔ́,197.8179473876953,72.83834075927734,bbbb<blk>bb<blk>ʷ<blk>ɒɒɒɒɒbɑɒɒʷɒʷɒɒbʷɒbɒɒɒbbbbbʷɒʷʷɒʷʟɒʷɒʷɒɒ<blk>bbbbbbbbbbbb
845,5,t̪ɔ́ɾt̪ɔ́l lə́dɔ̀ŋðàt̪ɛ̀ lə̀vàvɾà dún t̪ɔ́wɜ̀nì,negative,kə̀və̀lɛ̀ðɔ́,504.8211669921875,72.8625717163086,ʷɒʎbɒɒɒɒʷʷɒʎʷbɹɒɒʷbʟbbɒbɒɒʷɒʎʷɒɒɒʷɒɒʷɒʷbǂʛʷbɒɒɒɒɒʷɒʷɒɒɒɒɒɒʷɒɒbɒɒɒbʎʎʷbbbʷɒɒʷɒʷɒʷɒɒɒɒɒʷɒɒɒɒɒʷɒɒɒʷɒʷʟɒɒɒɒʷɒbɒbʷbʷbʷʷɒɒɒɒɒɒɒbɒɒɒʷbɒbǂʎʎʎʎʎʟ<blk><blk><blk><blk><blk><blk><blk><blk><blk><blk><blk>bb
842,2,ɛ̀làɽà kə́ðìɲɔ̀ mùðù nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,535.9393310546875,72.91371154785156,bɒɒʷʷɒʷɒʷɑɒɒaɒɒɒɒɒɒɒɒǂɒɒʷʟʷɒʷbbbɒǂɒǂɒǂʷʷɒɒɒɒɒʷʷʷɒǂǂɒǂʷɒɒɒɒɒɒʷɒɒɒbbbɒbbbbbbʎbbb<blk>bbbbbbbbʟʷbbbbbbbɒʷʷʎʷʎɒbɒɒɒɒɒɒɒʎɒʎʷɒɒǂʷɒɒɒɒǂɒbɒɒɒǂʷɒǂʷʷɒʷɒbɒbbbʎɹ<blk><blk>ɹ<blk>
937,5,lɔ́ɾɔ́ lìcò,negative,kə̀və̀lɛ̀ðɔ́,356.6645202636719,72.92416381835938,bbbbbɹb<blk><blk>bbbbbbbbɒɒɒɒbbʷɒbʷɒbbɒbɒɒ<blk>ɒɒɒʷɒʎbʎbɒʷʎbb<blk>ɹbʎbbbbɒʷɒʷbbʷbʎɒbʎbbbɒʷʎɒʷʷɒɒɒɒɒbɒɒʷɒɒbɒɒɒɒbɒʷbbʎbbbʎbbbbbbɹʟɹ
933,1,lə̀r̀lɛ̀ɲí úðɛ̀ ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,341.42529296875,72.9601058959961,b<blk><blk>b<blk><blk><blk><blk>bbʎbbbbʷɒɒʎʷʎʷɒɒbɒbɒbɒɒbʷɒʎɒʎ<blk>ʷbbbbbbbbbb<blk>bbb<blk>bɒbbbbbbbbʷzbbbbbbɒʷʷʷɒzʷbbbbbbb<blk>bɒʎʷbʎʷɒʷɒbɒbbbɒbbbbb<blk>bbb<blk>
859,10,ʊ̀mì kìcə̀lò,negative,kə̀və̀lɛ̀ðɔ́,240.20050048828125,73.00770568847656,bbʟbɒbbbɒɒʷɒʷbǂɒɒɒɒɒɒɒɒɒɒɒʷɒɒɒbʷbbbǂɒʷɒɒɒʷɒbɒʷɒbɒɒɒɒbɒɒʷbbbʷɹɒbʷʷbbbbɒf<blk><blk><blk>
934,2,járà jə̀və̀lɛ̀ðɔ́l lúrnɔ̀ àn jít̪ɔ̀,close_negative,kə̀və̀lɛ̀ðɔ́,368.9233703613281,73.0140609741211,b<blk>bbb<blk>bbbbbɒʷbbbᶑʷɒɒʟɒɒʷʷɒɒɒɒʷɒɒbbbɒb<blk>bʷbbʷbɒbbbbbɒbɒbbʷbbʷbbbbɒbbʎbbɒbɒʎɒʎʎbʎbʎʷʷʷbɒʎbbʎbɒbɒbbɒb<blk>bbɒbbbʷɒʷbbbbbb
855,6,álèŋà lə́t̪ə̀vɛ̀ ðár,negative,kə̀və̀lɛ̀ðɔ́,267.6874389648437,73.04046630859375,ʷʎʷbɒbɒɒʷʷɒbʎɒɒbbɒʷɒɒʷbbbɒbbbɒbbɑbbbbbbʷʟɒɒɒbɒbbɒʷǂʷʷɒɒᶑbɒɒɒɒɒʷɒbɒbbbbʷɒɸɸ
871,5,ŕŋɔ̀,negative,kə̀və̀lɛ̀ðɔ́,194.71099853515625,73.04107666015625,bbbbbbbbʷʷɒʷʷbʷʷʎbɒʷɒʷʎʷbɒɒbʷbʷʷʎɒʎʷɒbɒbʎʷ<blk>ʎʎʎɒbʎʎɒʷʷɹbb<blk><blk>bb<blk>ð
872,6,lá kɛ́ɾà nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,189.39276123046875,73.07203674316406,bbbbbb<blk>bbʷɒbɒʎʷɒbʷʷʷɒɒʷɒbʷɒɒʎɒɒɒɒɒbʷbʷbɒ<blk>bbɒb<blk>ʎbb<blk>ɹ<blk><blk>bʎʷ<blk>b<blk><blk><blk><blk>
903,12,kə̀və̀lɛ̀ðɔ́ŋ únɛ́ɾɛ́,close_negative,kə̀və̀lɛ̀ðɔ́,288.32745361328125,73.09185791015625,<blk>ʟbbɹbʎbbʎ<blk>bʟʟʟǂʎǂʎʎʷǂǂǂǂʎǂǂǂǂǂǂǂiǂʎᶑɑǂɑǂˠǂʎǂǂʷʎʎbʜʎǂǂǂǂǂǂiʜǂɸɑʷiǂǂǂǂǂʎʎɸbʎɹʟɹʟ<blk><blk><blk><blk>ɹ<blk><blk><blk>
869,3,lá ŕdà ámúðɛ́ nd̪ɔ̀bà,negative,kə̀və̀lɛ̀ðɔ́,207.63612365722656,73.09618377685547,b<blk>b<blk><blk>bbbɒɒɒɒɒɒɒɒɒʎɒɒʷɒɒbɒɒɒʷɒʷɒɒɒɹʎɒʷɒɒʎbɒɒbbɒɒbbbb<blk>ɒbbbɹ<blk>ʎ<blk><blk><blk>
939,7,ŋùbút̪ú ŋìcə̀lò,negative,kə̀və̀lɛ̀ðɔ́,379.1289978027344,73.18094635009766,b<blk>ʎbbbbɒbbbbbbʟbʷʎbbbʷbɒɒbɹʷɒɒɒɒɒɒbbɒɒɒɒɒɒɒɒɒɒɒɒbɒʷfʛbɒbbbbbbbɒbɒʷɒʷbbɒɒʟɒǂɒʟɒʷɒɒɒɒɒʷɒɒɒⱱʷbɒʷʷbʎʎbbɒɒɒɒʷ<blk>bbb<blk><blk><blk><blk><blk>
942,10,là dɔ́ŋðɛ̀ r̀ɽò ùnɛ́ɾɛ́,negative,kə̀və̀lɛ̀ðɔ́,415.9335632324219,73.21967315673828,bʎbbɒʎʎbʷɒɒʷʷɒɑɒɒǂɒɒɒɒɒɒɒʎɒɒɒᶑɒʷʷʷʷʷɒɒɒʷɒʎɒɒɒɒʎɒɒɒbɒʷɒɒʎɒɒʎɒɒbɒʷbbbɒʷʷʷbʷbɒɒɒʷɒɒʎbɒʷɒɒʷʷɒʜɒɒʷɒɒɒɒɒɒɒʷɒɒʎʎbb<blk>b<blk>ɹ<blk><blk>
849,0,ŋídí ŋúɽcà ŋâj ŋə̀ɽà,negative,kə̀və̀lɛ̀ðɔ́,253.55908203125,73.27530670166016,b<blk>bbbʎbbbɒɒɒɒɒbɒɒɒɒɒbbʷɒbɒbɒʷɒɒɒbʷʷbbbʷʎbbɒbʷʷɒɒʷbbbbbbɒbɒɒɒbɒʷɒɒʷbʎʷʎʷbbb
883,17,ŋìðɛ̀ní ŋʊ̀dó,negative,kə̀və̀lɛ̀ðɔ́,142.2137451171875,73.29131317138672,ʷʷʷʷʷʷʷʷʟʷʷʷʷʷʷʷʷɪʷɪɪʷʷʷ<blk>ʷʷʟbʷʷʷʷ<blk>ʷʷɨʷǂ<blk><blk><blk><blk><blk>ɹ<blk><blk><blk><blk><blk><blk><blk><blk>ɹ<blk><blk><blk><blk>ɹ<blk><blk><blk>
870,4,át̪ú áŋàŋìnɔ́ dɛ̀,negative,kə̀və̀lɛ̀ðɔ́,207.12356567382807,73.39736938476562,bbbbbb<blk>bʷbʷɒɒʷɒʷbʷɒbbɒbɒɒbbɒbʷʎɒɒ<blk>ʷɒɒʷbɒɒʷɒʷbɒɒbbbbbbbɹɹ<blk>ɹ<blk>b<blk><blk>
856,7,nɛ́ðɔ́ kúkùŋú t̪ɔ́wɜ̀nì,negative,kə̀və̀lɛ̀ðɔ́,246.2740936279297,73.43698120117188,ɒɒbʷɒbbɒbɒɒbɒɒʷbɒʷʎʷ<blk>ʷʷbʎbbbʎʷbɒbb<blk>ʷʷɒbʷɒɒbbʎbʎbǂbbbʷʷʷbʷʷɒɒ<blk>ʎbʷɒb<blk>bbbb<blk>ðf
930,10,ɟíðɛ́cí dìjɔ́ dún,negative,kə̀və̀lɛ̀ðɔ́,352.5583190917969,73.4544906616211,<blk>ħbbbbbʟbɒɹbbbbɒɒɒɒɒɒɒɒɒɒɒɒʷɒɒɒʷbɒɒɒǂɒʷɒʷɒʷbǂʷɒbɒɒɒɒɒʷbbbbbbɒɒʷbʷʷɒɒɒɒɒʷɒɒʷɒɒɒʷʎɒbɒʷʷɒɒɒbɹɒɒbɒbʎ<blk>ɹ<blk>bb<blk><blk>b<blk>
